MTDID;IMG_original;IMG_cleaned;MIDI_EDM;WAV_MTD;WAV_WCM;BMID;EDMID;ComposerID;ComposerBirth;ComposerDeath;WorkID;PerformanceID;CollectionID;MusicBrainzID;LabelID;WCMID;WorkTitle;ThemeLabelBM;ThemeInstruments;WorkInstruments;Ensemble;Polyphony;NameCD;NameTrack;StartTime;EndTime;MidiTransposition;Comment1;Comment2;Comment3
8474;MTD8474_Strauss_Op314.jpg;MTD8474_Strauss_Op314.jpg;MTD8474_Strauss_Op314.mid;MTD8474_Strauss_Op314.wav;Strauss_Op314_Wildner_NAXOS-WCM34140.wav;S1236;6845;Strauss;1825;1899;Op314;Wildner;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34140;;;Orchestra;Orchestra;Orchestra;Homophon;033;Track07;04:59.7;05:08;-12;OctaveError;;
8475;MTD8475_Strauss_Op314.jpg;MTD8475_Strauss_Op314.jpg;MTD8475_Strauss_Op314.mid;MTD8475_Strauss_Op314.wav;Strauss_Op314_Wildner_NAXOS-WCM34140.wav;S1237;6846;Strauss;1825;1899;Op314;Wildner;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34140;;;Orchestra;Orchestra;Orchestra;Homophon;033;Track07;05:32.4;05:36.8;-12;OctaveError;;
8476;MTD8476_Strauss_Op314.jpg;MTD8476_Strauss_Op314.jpg;MTD8476_Strauss_Op314.mid;MTD8476_Strauss_Op314.wav;Strauss_Op314_Wildner_NAXOS-WCM34140.wav;S1238;6847;Strauss;1825;1899;Op314;Wildner;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34140;;;Orchestra;Orchestra;Orchestra;Homophon;033;Track07;06:44;06:58;-12;OctaveError;;
8477;MTD8477_Strauss_Op314.jpg;MTD8477_Strauss_Op314.jpg;MTD8477_Strauss_Op314.mid;MTD8477_Strauss_Op314.wav;Strauss_Op314_Wildner_NAXOS-WCM34140.wav;S1239;6848;Strauss;1825;1899;Op314;Wildner;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34140;;;Orchestra;Orchestra;Orchestra;Homophon;033;Track07;07:26.4;07:34.3;-12;OctaveError;;
8478;MTD8478_Strauss_Op314.jpg;MTD8478_Strauss_Op314.jpg;MTD8478_Strauss_Op314.mid;MTD8478_Strauss_Op314.wav;Strauss_Op314_Wildner_NAXOS-WCM34140.wav;S1240;6849;Strauss;1825;1899;Op314;Wildner;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34140;;;Orchestra;Orchestra;Orchestra;Homophon;033;Track07;08:49.7;09:00.8;-12;OctaveError;;
8479;MTD8479_Strauss_Op314.jpg;MTD8479_Strauss_Op314.jpg;MTD8479_Strauss_Op314.mid;MTD8479_Strauss_Op314.wav;Strauss_Op314_Wildner_NAXOS-WCM34140.wav;S1241;6850;Strauss;1825;1899;Op314;Wildner;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34140;;;Orchestra;Orchestra;Orchestra;Homophon;033;Track07;09:40.7;09:48.9;-12;OctaveError;;
8480;MTD8480_Strauss_Op367.jpg;MTD8480_Strauss_Op367.jpg;MTD8480_Strauss_Op367.mid;MTD8480_Strauss_Op367.wav;Strauss_Op367_WalterA_NAXOS-WCM33924.wav;S1242;6851;Strauss;1825;1899;Op367;WalterA;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33924;;;Orchestra;Orchestra;Orchestra;Homophon;014;Track12;01:26;01:35.6;-12;OctaveError;;
8481;MTD8481_Strauss_Op367.jpg;MTD8481_Strauss_Op367.jpg;MTD8481_Strauss_Op367.mid;MTD8481_Strauss_Op367.wav;Strauss_Op367_WalterA_NAXOS-WCM33924.wav;S1243;6852;Strauss;1825;1899;Op367;WalterA;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33924;;;Orchestra;Orchestra;Orchestra;Homophon;014;Track12;01:43.5;01:49.1;-12;OctaveError;;
8482;MTD8482_Strauss_Op367.jpg;MTD8482_Strauss_Op367.jpg;MTD8482_Strauss_Op367.mid;MTD8482_Strauss_Op367.wav;Strauss_Op367_WalterA_NAXOS-WCM33924.wav;S1244;6853;Strauss;1825;1899;Op367;WalterA;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33924;;;Orchestra;Orchestra;Orchestra;Homophon;014;Track12;02:52.8;03:00.3;-12;OctaveError;;
8483;MTD8483_Strauss_Op367.jpg;MTD8483_Strauss_Op367.jpg;MTD8483_Strauss_Op367.mid;MTD8483_Strauss_Op367.wav;Strauss_Op367_WalterA_NAXOS-WCM33924.wav;S1245;6854;Strauss;1825;1899;Op367;WalterA;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33924;;;Orchestra;Orchestra;Orchestra;Polyphon;014;Track12;03:09.2;03:15.3;-12;OctaveError;;
8484;MTD8484_Strauss_Op367.jpg;MTD8484_Strauss_Op367.jpg;MTD8484_Strauss_Op367.mid;MTD8484_Strauss_Op367.wav;Strauss_Op367_WalterA_NAXOS-WCM33924.wav;S1246;6855;Strauss;1825;1899;Op367;WalterA;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33924;;;Orchestra;Orchestra;Orchestra;Homophon;014;Track12;04:06.1;04:16;-12;OctaveError;;
8485;MTD8485_Strauss_Op367.jpg;MTD8485_Strauss_Op367.jpg;MTD8485_Strauss_Op367.mid;MTD8485_Strauss_Op367.wav;Strauss_Op367_WalterA_NAXOS-WCM33924.wav;S1247;6856;Strauss;1825;1899;Op367;WalterA;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33924;;;Orchestra;Orchestra;Orchestra;Homophon;014;Track12;04:50.2;05:05.3;-12;OctaveError;;
8486;MTD8486_Strauss_Op410.jpg;MTD8486_Strauss_Op410.jpg;MTD8486_Strauss_Op410.mid;MTD8486_Strauss_Op410.wav;Strauss_Op410_Guth_NAXOS-WCM34075.wav;S1248;6857;Strauss;1825;1899;Op410;Guth;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34075;;;Orchestra;Orchestra;Orchestra;Homophon;027;Track12;00:08;00:15;-12;OctaveError;;
8487;MTD8487_Strauss_Op410.jpg;MTD8487_Strauss_Op410.jpg;MTD8487_Strauss_Op410.mid;MTD8487_Strauss_Op410.wav;Strauss_Op410_Guth_NAXOS-WCM34075.wav;S1249;6858;Strauss;1825;1899;Op410;Guth;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34075;;;Orchestra;Orchestra;Orchestra;Homophon;027;Track12;00:37.8;00:45;-12;OctaveError;;
8488;MTD8488_Strauss_Op410.jpg;MTD8488_Strauss_Op410.jpg;MTD8488_Strauss_Op410.mid;MTD8488_Strauss_Op410.wav;Strauss_Op410_Guth_NAXOS-WCM34075.wav;S1250;6859;Strauss;1825;1899;Op410;Guth;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34075;;;Orchestra;Orchestra;Orchestra;Homophon;027;Track12;02:02.9;02:11.3;-12;OctaveError;;
8489;MTD8489_Strauss_Op410.jpg;MTD8489_Strauss_Op410.jpg;MTD8489_Strauss_Op410.mid;MTD8489_Strauss_Op410.wav;Strauss_Op410_Guth_NAXOS-WCM34075.wav;S1251;6860;Strauss;1825;1899;Op410;Guth;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34075;;;Orchestra;Orchestra;Orchestra;Homophon;027;Track12;02:43.7;02:51;-12;OctaveError;;
8490;MTD8490_Strauss_Op410.jpg;MTD8490_Strauss_Op410.jpg;MTD8490_Strauss_Op410.mid;MTD8490_Strauss_Op410.wav;Strauss_Op410_Guth_NAXOS-WCM34075.wav;S1252;6861;Strauss;1825;1899;Op410;Guth;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34075;;;Orchestra;Orchestra;Orchestra;Homophon;027;Track12;03:23.2;03:32.8;-12;OctaveError;;
8491;MTD8491_Strauss_Op410.jpg;MTD8491_Strauss_Op410.jpg;MTD8491_Strauss_Op410.mid;MTD8491_Strauss_Op410.wav;Strauss_Op410_Guth_NAXOS-WCM34075.wav;S1253;6862;Strauss;1825;1899;Op410;Guth;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34075;;;Orchestra;Orchestra;Orchestra;Homophon;027;Track12;04:59.9;05:08.4;-12;OctaveError;;
8501;MTD8501_Strauss_Op437.jpg;MTD8501_Strauss_Op437.jpg;MTD8501_Strauss_Op437.mid;MTD8501_Strauss_Op437.wav;Strauss_Op437_Wildner_NAXOS-WCM33866.wav;S1263;6872;Strauss;1825;1899;Op437;Wildner;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33866;;;Orchestra;Orchestra;Orchestra;Homophon;009;Track10;02:13.2;02:26.5;-12;OctaveError;;
8502;MTD8502_Strauss_Op437.jpg;MTD8502_Strauss_Op437.jpg;MTD8502_Strauss_Op437.mid;MTD8502_Strauss_Op437.wav;Strauss_Op437_Wildner_NAXOS-WCM33866.wav;S1264;6873;Strauss;1825;1899;Op437;Wildner;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33866;;;Orchestra;Orchestra;Orchestra;Homophon;009;Track10;03:22;03:31;-12;OctaveError;;
8503;MTD8503_Strauss_Op437.jpg;MTD8503_Strauss_Op437.jpg;MTD8503_Strauss_Op437.mid;MTD8503_Strauss_Op437.wav;Strauss_Op437_Wildner_NAXOS-WCM33866.wav;S1265;6874;Strauss;1825;1899;Op437;Wildner;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33866;;;Orchestra;Orchestra;Orchestra;Homophon;009;Track10;03:40;03:49;-12;OctaveError;;
8504;MTD8504_Strauss_Op437.jpg;MTD8504_Strauss_Op437.jpg;MTD8504_Strauss_Op437.mid;MTD8504_Strauss_Op437.wav;Strauss_Op437_Wildner_NAXOS-WCM33866.wav;S1266;6875;Strauss;1825;1899;Op437;Wildner;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33866;;;Orchestra;Orchestra;Orchestra;Polyphon;009;Track10;05:20;05:28;-12;OctaveError;;
8505;MTD8505_Strauss_Op437.jpg;MTD8505_Strauss_Op437.jpg;MTD8505_Strauss_Op437.mid;MTD8505_Strauss_Op437.wav;Strauss_Op437_Wildner_NAXOS-WCM33866.wav;S1267;6876;Strauss;1825;1899;Op437;Wildner;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33866;;;Trumpet;Orchestra;Orchestra;Homophon;009;Track10;05:52;06:03;-12;OctaveError;;
8506;MTD8506_Strauss_Op437.jpg;MTD8506_Strauss_Op437.jpg;MTD8506_Strauss_Op437.mid;MTD8506_Strauss_Op437.wav;Strauss_Op437_Wildner_NAXOS-WCM33866.wav;S1268;6877;Strauss;1825;1899;Op437;Wildner;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33866;;;Orchestra;Orchestra;Orchestra;Homophon;009;Track10;06:27;06:33.3;-12;OctaveError;;
8507;MTD8507_Strauss_Op437.jpg;MTD8507_Strauss_Op437.jpg;MTD8507_Strauss_Op437.mid;MTD8507_Strauss_Op437.wav;Strauss_Op437_Wildner_NAXOS-WCM33866.wav;S1269;6878;Strauss;1825;1899;Op437;Wildner;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33866;;;Orchestra;Orchestra;Orchestra;Homophon;009;Track10;07:00.3;07:09;-12;OctaveError;;
8508;MTD8508_Strauss_Op316.jpg;MTD8508_Strauss_Op316.jpg;MTD8508_Strauss_Op316.mid;MTD8508_Strauss_Op316.wav;Strauss_Op316_Guth_NAXOS-WCM34059.wav;S1270;6879;Strauss;1825;1899;Op316;Guth;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34059;;;Oboe;Orchestra;Orchestra;Homophon;026;Track08;00:06.7;00:16.4;0;OctaveError;;
8509;MTD8509_Strauss_Op316.jpg;MTD8509_Strauss_Op316.jpg;MTD8509_Strauss_Op316.mid;MTD8509_Strauss_Op316.wav;Strauss_Op316_Guth_NAXOS-WCM34059.wav;S1271;6880;Strauss;1825;1899;Op316;Guth;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34059;;;Orchestra;Orchestra;Orchestra;Homophon;026;Track08;01:56.7;02:04.3;0;OctaveError;;
8510;MTD8510_Strauss_Op316.jpg;MTD8510_Strauss_Op316.jpg;MTD8510_Strauss_Op316.mid;MTD8510_Strauss_Op316.wav;Strauss_Op316_Guth_NAXOS-WCM34059.wav;S1272;6881;Strauss;1825;1899;Op316;Guth;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34059;;;Orchestra;Orchestra;Orchestra;Homophon;026;Track08;02:28.9;02:37;-12;OctaveError;;
8511;MTD8511_Strauss_Op316.jpg;MTD8511_Strauss_Op316.jpg;MTD8511_Strauss_Op316.mid;MTD8511_Strauss_Op316.wav;Strauss_Op316_Guth_NAXOS-WCM34059.wav;S1273;6882;Strauss;1825;1899;Op316;Guth;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34059;;;Orchestra;Orchestra;Orchestra;Homophon;026;Track08;03:05.9;03:13.8;-12;OctaveError;;
8512;MTD8512_Strauss_Op316.jpg;MTD8512_Strauss_Op316.jpg;MTD8512_Strauss_Op316.mid;MTD8512_Strauss_Op316.wav;Strauss_Op316_Guth_NAXOS-WCM34059.wav;S1274;6883;Strauss;1825;1899;Op316;Guth;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34059;;;Orchestra;Orchestra;Orchestra;Homophon;026;Track08;03:56.7;04:03.8;0;OctaveError;;
8513;MTD8513_Strauss_Op316.jpg;MTD8513_Strauss_Op316.jpg;MTD8513_Strauss_Op316.mid;MTD8513_Strauss_Op316.wav;Strauss_Op316_Guth_NAXOS-WCM34059.wav;S1275;6884;Strauss;1825;1899;Op316;Guth;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34059;;;Orchestra;Orchestra;Orchestra;Homophon;026;Track08;04:43;04:47;-12;OctaveError;;
8514;MTD8514_Strauss_Op316.jpg;MTD8514_Strauss_Op316.jpg;MTD8514_Strauss_Op316.mid;MTD8514_Strauss_Op316.wav;Strauss_Op316_Guth_NAXOS-WCM34059.wav;S1276;6885;Strauss;1825;1899;Op316;Guth;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34059;;;Orchestra;Orchestra;Orchestra;Homophon;026;Track08;05:17.1;05:24.6;-12;OctaveError;;
8515;MTD8515_Strauss_Op316.jpg;MTD8515_Strauss_Op316.jpg;MTD8515_Strauss_Op316.mid;MTD8515_Strauss_Op316.wav;Strauss_Op316_Guth_NAXOS-WCM34059.wav;S1277;6886;Strauss;1825;1899;Op316;Guth;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34059;;;Orchestra;Orchestra;Orchestra;Homophon;026;Track08;05:51.4;05:58.8;-12;OctaveError;;
8516;MTD8516_Strauss_Op316.jpg;MTD8516_Strauss_Op316.jpg;MTD8516_Strauss_Op316.mid;MTD8516_Strauss_Op316.wav;Strauss_Op316_Guth_NAXOS-WCM34059.wav;S1278;6887;Strauss;1825;1899;Op316;Guth;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34059;;;Orchestra;Orchestra;Orchestra;Homophon;026;Track08;06:24;06:30.6;-12;OctaveError;;
8517;MTD8517_Strauss_Op400.jpg;MTD8517_Strauss_Op400.jpg;MTD8517_Strauss_Op400.mid;MTD8517_Strauss_Op400.wav;Strauss_Op400_Dohnanyi_NAXOS-WCM33832.wav;S1279;6888;Strauss;1825;1899;Op400;Dohnanyi;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33832;;;Orchestra;Orchestra;Orchestra;Homophon;006;Track11;01:04.8;01:13.2;-12;OctaveError;;
8518;MTD8518_Strauss_Op400.jpg;MTD8518_Strauss_Op400.jpg;MTD8518_Strauss_Op400.mid;MTD8518_Strauss_Op400.wav;Strauss_Op400_Dohnanyi_NAXOS-WCM33832.wav;S1280;6889;Strauss;1825;1899;Op400;Dohnanyi;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33832;;;Orchestra;Orchestra;Orchestra;Homophon;006;Track11;01:34.8;01:41.7;-12;OctaveError;;
8519;MTD8519_Strauss_Op400.jpg;MTD8519_Strauss_Op400.jpg;MTD8519_Strauss_Op400.mid;MTD8519_Strauss_Op400.wav;Strauss_Op400_Dohnanyi_NAXOS-WCM33832.wav;S1281;6890;Strauss;1825;1899;Op400;Dohnanyi;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33832;;;Orchestra;Orchestra;Orchestra;Polyphon;006;Track11;02:25.3;02:33;-12;OctaveError;;
8520;MTD8520_Strauss_Op400.jpg;MTD8520_Strauss_Op400.jpg;MTD8520_Strauss_Op400.mid;MTD8520_Strauss_Op400.wav;Strauss_Op400_Dohnanyi_NAXOS-WCM33832.wav;S1282;6891;Strauss;1825;1899;Op400;Dohnanyi;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33832;;;Orchestra;Orchestra;Orchestra;Homophon;006;Track11;03:38;03:44;-12;OctaveError;;
8521;MTD8521_Strauss_Op316.jpg;MTD8521_Strauss_Op316.jpg;MTD8521_Strauss_Op316.mid;MTD8521_Strauss_Op316.wav;Strauss_Op316_Guth_NAXOS-WCM34059.wav;S1283;6892;Strauss;1825;1899;Op316;Guth;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34059;;;Orchestra;Orchestra;Orchestra;Homophon;026;Track08;01:56.7;02:04.2;-12;OctaveError;;
8522;MTD8522_Strauss_Op316.jpg;MTD8522_Strauss_Op316.jpg;MTD8522_Strauss_Op316.mid;MTD8522_Strauss_Op316.wav;Strauss_Op316_Guth_NAXOS-WCM34059.wav;S1284;6893;Strauss;1825;1899;Op316;Guth;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34059;;;Orchestra;Orchestra;Orchestra;Homophon;026;Track08;02:28.7;02:37;-12;OctaveError;;
8523;MTD8523_Strauss_Op316.jpg;MTD8523_Strauss_Op316.jpg;MTD8523_Strauss_Op316.mid;MTD8523_Strauss_Op316.wav;Strauss_Op316_Guth_NAXOS-WCM34059.wav;S1285;6894;Strauss;1825;1899;Op316;Guth;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34059;;;Orchestra;Orchestra;Orchestra;Homophon;026;Track08;03:06;03:13.7;-12;OctaveError;;
8524;MTD8524_Strauss_Op316.jpg;MTD8524_Strauss_Op316.jpg;MTD8524_Strauss_Op316.mid;MTD8524_Strauss_Op316.wav;Strauss_Op316_Guth_NAXOS-WCM34059.wav;S1286;6895;Strauss;1825;1899;Op316;Guth;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34059;;;Orchestra;Orchestra;Orchestra;Homophon;026;Track08;03:56.7;04:04;-12;OctaveError;;
8525;MTD8525_Strauss_Op316.jpg;MTD8525_Strauss_Op316.jpg;MTD8525_Strauss_Op316.mid;MTD8525_Strauss_Op316.wav;Strauss_Op316_Guth_NAXOS-WCM34059.wav;S1287;6896;Strauss;1825;1899;Op316;Guth;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;34059;;;Orchestra;Orchestra;Orchestra;Homophon;026;Track08;06:24;06:31;-12;OctaveError;;
8526;MTD8526_Strauss_Op279.jpg;MTD8526_Strauss_Op279.jpg;MTD8526_Strauss_Op279.mid;MTD8526_Strauss_Op279.wav;Strauss_Op279_Wildner_NAXOS-WCM33867.wav;S1288;6897;Strauss;1825;1899;Op279;Wildner;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33867;;;Orchestra;Orchestra;Orchestra;Homophon;010;Track01;00:52;01:00;-12;OctaveError;;
8527;MTD8527_Strauss_Op279.jpg;MTD8527_Strauss_Op279.jpg;MTD8527_Strauss_Op279.mid;MTD8527_Strauss_Op279.wav;Strauss_Op279_Wildner_NAXOS-WCM33867.wav;S1289;6898;Strauss;1825;1899;Op279;Wildner;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33867;;;Orchestra;Orchestra;Orchestra;Homophon;010;Track01;02:28;02:36.9;-12;OctaveError;;
8528;MTD8528_Strauss_Op279.jpg;MTD8528_Strauss_Op279.jpg;MTD8528_Strauss_Op279.mid;MTD8528_Strauss_Op279.wav;Strauss_Op279_Wildner_NAXOS-WCM33867.wav;S1290;6899;Strauss;1825;1899;Op279;Wildner;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33867;;;Orchestra;Orchestra;Orchestra;Homophon;010;Track01;04:09.6;04:14.9;-12;OctaveError;;
8529;MTD8529_Strauss_Op279.jpg;MTD8529_Strauss_Op279.jpg;MTD8529_Strauss_Op279.mid;MTD8529_Strauss_Op279.wav;Strauss_Op279_Wildner_NAXOS-WCM33867.wav;S1291;6900;Strauss;1825;1899;Op279;Wildner;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33867;;;Orchestra;Orchestra;Orchestra;Homophon;010;Track01;05:21.9;05:29.6;-12;OctaveError;;
8530;MTD8530_Strauss_Op279.jpg;MTD8530_Strauss_Op279.jpg;MTD8530_Strauss_Op279.mid;MTD8530_Strauss_Op279.wav;Strauss_Op279_Wildner_NAXOS-WCM33867.wav;S1292;6901;Strauss;1825;1899;Op279;Wildner;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33867;;;Orchestra;Orchestra;Orchestra;Homophon;010;Track01;06:45;06:52.2;-12;OctaveError;;
8531;MTD8531_Strauss_Op375.jpg;MTD8531_Strauss_Op375.jpg;MTD8531_Strauss_Op375.mid;MTD8531_Strauss_Op375.wav;Strauss_Op375_Edlinger_NAXOS-WCM33810.wav;S1293;6902;Strauss;1825;1899;Op375;Edlinger;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33810;;;Orchestra;Orchestra;Orchestra;Homophon;004;Track11;01:30;01:41;-12;OctaveError;;
8532;MTD8532_Strauss_Op375.jpg;MTD8532_Strauss_Op375.jpg;MTD8532_Strauss_Op375.mid;MTD8532_Strauss_Op375.wav;Strauss_Op375_Edlinger_NAXOS-WCM33810.wav;S1294;6903;Strauss;1825;1899;Op375;Edlinger;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33810;;;Orchestra;Orchestra;Orchestra;Homophon;004;Track11;03:29;03:38;-12;OctaveError;;
8533;MTD8533_Strauss_Op375.jpg;MTD8533_Strauss_Op375.jpg;MTD8533_Strauss_Op375.mid;MTD8533_Strauss_Op375.wav;Strauss_Op375_Edlinger_NAXOS-WCM33810.wav;S1295;6904;Strauss;1825;1899;Op375;Edlinger;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33810;;;Orchestra;Orchestra;Orchestra;Homophon;004;Track11;04:04.5;04:12;-12;OctaveError;;
8534;MTD8534_Strauss_Op375.jpg;MTD8534_Strauss_Op375.jpg;MTD8534_Strauss_Op375.mid;MTD8534_Strauss_Op375.wav;Strauss_Op375_Edlinger_NAXOS-WCM33810.wav;S1296;6905;Strauss;1825;1899;Op375;Edlinger;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33810;;;Orchestra;Orchestra;Orchestra;Homophon;004;Track11;05:23;05:32;-12;OctaveError;;
8535;MTD8535_Strauss_Op388.jpg;MTD8535_Strauss_Op388.jpg;MTD8535_Strauss_Op388.mid;MTD8535_Strauss_Op388.wav;Strauss_Op388_WalterA_NAXOS-WCM33979.wav;S1297;6906;Strauss;1825;1899;Op388;WalterA;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33979;;;Orchestra;Orchestra;Orchestra;Homophon;019;Track08;01:32.3;01:39.7;-12;OctaveError;;
8536;MTD8536_Strauss_Op388.jpg;MTD8536_Strauss_Op388.jpg;MTD8536_Strauss_Op388.mid;MTD8536_Strauss_Op388.wav;Strauss_Op388_WalterA_NAXOS-WCM33979.wav;S1298;6907;Strauss;1825;1899;Op388;WalterA;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33979;;;Orchestra;Orchestra;Orchestra;Homophon;019;Track08;02:11;02:18;-12;OctaveError;;
8537;MTD8537_Strauss_Op388.jpg;MTD8537_Strauss_Op388.jpg;MTD8537_Strauss_Op388.mid;MTD8537_Strauss_Op388.wav;Strauss_Op388_WalterA_NAXOS-WCM33979.wav;S1299;6908;Strauss;1825;1899;Op388;WalterA;Composer/Strauss_TheCompleteOrchestralEdition_NAXOS;ddf9f806-095e-4aed-9226-d50c8d36b759;NAXOS;33979;;;Orchestra;Orchestra;Orchestra;Homophon;019;Track08;02:41.8;02:50;-12;OctaveError;;
